{1: [14009, 18341]}
{21656: [16190, 6416]}
{21657: [16899, 1254]}
{21658: [13202, 6254]}
{21659: [17418, 8516]}
{21660: [13577, 7455]}
{21661: [12583, 13374]}
{21662: [668, 8738]}
{21663: [14051, 6025]}
{21664: [12468, 11683]}
{21665: [9644, 5467]}
{21666: [21750, 19393]}
{21667: [7325, 17800]}
{21668: [15899, 13861]}
{21669: [23619, 7991]}
{21670: [3417, 16242]}
{21671: [3776, 3305]}
{21672: [12687, 11618]}
{21673: [3714, 22350]}
{21674: [3994, 9427]}
{21675: [8128, 22155]}
{21676: [20914, 38]}
{21677: [583, 15489]}
{21678: [3313, 23566]}
{21679: [9374, 7481]}
{21680: [8455, 5227]}
{21681: [15238, 20916]}
{21682: [18086, 1937]}
{21683: [23032, 88]}
{21684: [18563, 10616]}
{21685: [23512, 2313]}
{21686: [3955, 1111]}
{21687: [2497, 71]}
{21688: [5960, 20968]}
{21689: [3066, 16438]}
{21690: [2991, 16278]}
{21691: [15485, 23246]}
{21692: [21984, 5897]}
{21693: [15792, 10927]}
{21694: [11953, 12316]}
{21695: [6267, 12208]}
{21696: [16309, 18810]}
{21697: [18199, 19487]}
{21698: [4322, 19038]}
{21699: [23200, 12062]}
{21700: [15836, 1902]}
{21701: [1944, 9019]}
{21702: [14781, 9633]}
{21703: [20648, 15169]}
{21704: [5304, 21326]}
{21705: [8087, 12232]}
{21706: [11921, 1088]}
{21707: [1022, 11755]}
{21708: [11608, 12460]}
{21709: [1905, 10058]}
{21710: [23266, 11587]}
{21711: [903, 1834]}
{21712: [7643, 21010]}
{21713: [9421, 635]}
{21714: [17954, 4434]}
{21715: [22854, 3387]}
{21716: [23870, 11605]}
{21717: [9713, 20434]}
{21718: [7134, 6773]}
{21719: [12674, 11357]}
{21720: [5280, 22636]}
{21721: [12670, 9940]}
{21722: [16770, 4024]}
{21723: [19005, 18353]}
{21724: [1968, 15077]}
{21725: [10905, 8479]}
{21726: [7310, 10777]}
{21727: [13166, 5432]}
{21728: [19916, 23569]}
{21729: [23151, 13727]}
{21730: [21293, 22217]}
{21731: [12477, 23957]}
{21732: [13427, 10394]}
{21733: [5083, 2919]}
{21734: [19873, 16835]}
{21735: [19639, 21890]}
{21736: [2503, 14878]}
{21737: [5722, 8724]}
{21738: [16107, 6565]}
{21739: [9955, 5723]}
{21740: [18193, 22218]}
{21741: [11402, 725]}
{21742: [10354, 5915]}
{21743: [5981, 20808]}
{21744: [15585, 12947]}
{21745: [9660, 4176]}
{21746: [18298, 15486]}
{21747: [8771, 7342]}
{21748: [8695, 20800]}
{21749: [7867, 22952]}
{21750: [8835, 7831]}
{21751: [9300, 4471]}
{21752: [9386, 6128]}
{21753: [8868, 21369]}
{21754: [673, 22284]}
{21755: [7725, 3818]}
{21756: [8022, 20984]}
{21757: [9848, 17538]}
{21758: [995, 4365]}
{21759: [23862, 2529]}
{21760: [6133, 1473]}
{21761: [10115, 3262]}
{21762: [5076, 10776]}
{21763: [4699, 7076]}
{21764: [8793, 23388]}
{21765: [5395, 11953]}
{21766: [21568, 11933]}
{21767: [9492, 7350]}
{21768: [20858, 18493]}
{21769: [16231, 10167]}
{21770: [6629, 206]}
{21771: [20642, 15515]}
{21772: [16579, 2147]}
{21773: [6845, 7490]}
{21774: [9715, 3849]}
{21775: [11239, 12051]}
{21776: [23894, 7694]}
{21777: [23555, 5558]}
{21778: [5315, 12]}
{21779: [7058, 10505]}
{21780: [9320, 9684]}
{21781: [13189, 13332]}
{21782: [10298, 22489]}
{21783: [15489, 6745]}
{21784: [23409, 6051]}
{21785: [11076, 8872]}
{21786: [23494, 13365]}
{21787: [12817, 7055]}
{21788: [17752, 3396]}
{21789: [3657, 8668]}
{21790: [10211, 6043]}
{21791: [19894, 5173]}
{21792: [14597, 23341]}
{21793: [8749, 16925]}
{21794: [4536, 3321]}
{21795: [10988, 11597]}
{21796: [7627, 8218]}
{21797: [8396, 12082]}
{21798: [6825, 21888]}
{21799: [487, 10814]}
{21800: [20583, 11075]}
{21801: [18752, 785]}
{21802: [4196, 6495]}
{21803: [18194, 3022]}
{21804: [472, 916]}
{21805: [10107, 18468]}
{21806: [10434, 3895]}
{21807: [7951, 1255]}
{21808: [5204, 12478]}
{21809: [23211, 11145]}
{21810: [2380, 7945]}
{21811: [10685, 12938]}
{21812: [6949, 18068]}
{21813: [16799, 10865]}
{21814: [3876, 9328]}
{21815: [20117, 12213]}
{21816: [3928, 20889]}
{21817: [13761, 15547]}
{21818: [17928, 3068]}
{21819: [1488, 155]}
{21820: [154, 10836]}
{21821: [13918, 9852]}
{21822: [3288, 1980]}
{21823: [1737, 5639]}
{21824: [7129, 880]}
{21825: [5557, 11015]}
{21826: [3237, 14557]}
{21827: [1698, 21826]}
{21828: [7569, 20838]}
{21829: [23954, 16627]}
{21830: [18500, 17786]}
{21831: [15178, 22765]}
{21832: [12299, 9383]}
{21833: [19680, 18677]}
{21834: [4077, 5277]}
{21835: [5948, 6865]}
{21836: [8513, 21104]}
{21837: [21779, 4284]}
{21838: [6881, 8596]}
{21839: [20176, 664]}
{21840: [8547, 2299]}
{21841: [17573, 22701]}
{21842: [6221, 3621]}
{21843: [3681, 17783]}
{21844: [12532, 2418]}
{21845: [11479, 23157]}
{21846: [5826, 19902]}
{21847: [15660, 13299]}
{21848: [23935, 11638]}
{21849: [16651, 5559]}
{21850: [10062, 12958]}
{21851: [13816, 14227]}
{21852: [3895, 8508]}
{21853: [21712, 14675]}
{21854: [7752, 19928]}
{21855: [2659, 5057]}
{21856: [18112, 14132]}
{21857: [23199, 21935]}
{21858: [17875, 6748]}
{21859: [5900, 249]}
{21860: [10743, 9931]}
{21861: [3689, 10480]}
{21862: [20546, 2745]}
{21863: [14045, 1951]}
{21864: [21645, 23548]}
{21865: [1101, 17683]}
{21866: [19609, 19920]}
{21867: [1223, 10213]}
{21868: [2592, 18742]}
{21869: [23328, 19488]}
{21870: [15404, 6791]}
{21871: [5353, 2305]}
{21872: [19453, 20821]}
{21873: [1896, 10418]}
{21874: [22832, 22084]}
{21875: [14309, 392]}
{21876: [14425, 9426]}
{21877: [16132, 7498]}
{21878: [14412, 8184]}
{21879: [20029, 14312]}
{21880: [13426, 22646]}
{21881: [11049, 3856]}
{21882: [3304, 18287]}
{21883: [19817, 21834]}
{21884: [1885, 5615]}
{21885: [11782, 2910]}
{21886: [10501, 17079]}
{21887: [8623, 6894]}
{21888: [4021, 10919]}
{21889: [1570, 20468]}
{21890: [616, 5405]}
{21891: [4459, 622]}
{21892: [14056, 4807]}
{21893: [6100, 16074]}
{21894: [9843, 20418]}
{21895: [14447, 10049]}
{21896: [586, 20898]}
{21897: [3424, 14075]}
{21898: [14936, 7865]}
{21899: [2101, 1683]}
{21900: [9178, 23728]}
{21901: [22405, 8152]}
{21902: [22543, 2555]}
{21903: [17201, 16271]}
{21904: [12853, 19315]}
{21905: [3501, 22261]}
{21906: [12707, 7546]}
{21907: [18366, 14586]}
{21908: [7638, 21703]}
{21909: [7672, 9459]}
{21910: [17156, 20090]}
{21911: [5399, 22770]}
{21912: [2329, 12054]}
{21913: [6619, 19781]}
{21914: [12233, 6235]}
{21915: [2123, 18444]}
{21916: [17278, 21924]}
{21917: [3497, 4544]}
{21918: [12753, 19279]}
{21919: [10601, 14398]}
{21920: [15711, 23275]}
{21921: [13305, 4412]}
{21922: [9898, 13843]}
{21923: [9341, 20145]}
{21924: [4678, 4356]}
{21925: [9380, 6402]}
{21926: [10412, 5328]}
{21927: [17972, 17484]}
{21928: [9381, 3435]}
{21929: [1487, 19731]}
{21930: [9962, 15969]}
{21931: [11069, 8572]}
{21932: [13325, 11045]}
{21933: [7419, 11984]}
{21934: [2229, 15184]}
{21935: [2909, 4584]}
{21936: [8088, 15923]}
{21937: [16534, 19801]}
{21938: [16315, 17698]}
{21939: [14617, 18372]}
{21940: [18989, 2704]}
{21941: [22961, 7052]}
{21942: [15839, 22526]}
{21943: [1619, 17463]}
{21944: [4630, 20430]}
{21945: [7673, 171]}
{21946: [6436, 14239]}
{21947: [20023, 19134]}
{21948: [19496, 11468]}
{21949: [3877, 6034]}
{21950: [9287, 4081]}
{21951: [5991, 3506]}
{21952: [1125, 10468]}
{21953: [22037, 13689]}
{21954: [1382, 1119]}
{21955: [3805, 8297]}
{21956: [13901, 7147]}
{21957: [9240, 15433]}
{21958: [5669, 16810]}
{21959: [21822, 1684]}
{21960: [22806, 1040]}
{21961: [339, 9456]}
{21962: [12889, 10894]}
{21963: [6365, 1909]}
{21964: [8903, 6828]}
{21965: [16616, 1213]}
{21966: [11400, 12903]}
{21967: [5444, 22426]}
{21968: [16017, 23327]}
{21969: [16350, 10074]}
{21970: [11281, 12161]}
{21971: [21748, 20493]}
{21972: [3174, 3351]}
{21973: [10150, 16833]}
{21974: [3507, 13603]}
{21975: [33, 190]}
{21976: [22461, 23881]}
{21977: [14089, 4237]}
{21978: [15214, 14243]}
{21979: [12548, 15259]}
{21980: [15081, 17347]}
{21981: [23643, 2672]}
{21982: [11601, 12691]}
{21983: [13362, 1123]}
{21984: [8838, 7964]}
{21985: [19672, 6825]}
{21986: [296, 20647]}
{21987: [23365, 14114]}
{21988: [118, 8307]}
{21989: [2999, 3580]}
{21990: [349, 2543]}
{21991: [4097, 2153]}
{21992: [13026, 21094]}
{21993: [2369, 11269]}
{21994: [11365, 6241]}
{21995: [7103, 5536]}
{21996: [4282, 8928]}
{21997: [12552, 19626]}
{21998: [6703, 22766]}
{21999: [18344, 23545]}
{22000: [10301, 21725]}
{22001: [7016, 9968]}
{22002: [4330, 6684]}
{22003: [17967, 1609]}
{22004: [15097, 12154]}
{22005: [8551, 14762]}
{22006: [1605, 12605]}
{22007: [1739, 23610]}
{22008: [5424, 10680]}
{22009: [11583, 18361]}
{22010: [8951, 9750]}
{22011: [20189, 18470]}
{22012: [23868, 23094]}
{22013: [5027, 23650]}
{22014: [19392, 7938]}
{22015: [7364, 10658]}
{22016: [13840, 15103]}
{22017: [22486, 7826]}
{22018: [6180, 20634]}
{22019: [17719, 9707]}
{22020: [3000, 18066]}
{22021: [11860, 17853]}
{22022: [15092, 14645]}
{22023: [18491, 4395]}
{22024: [8979, 15361]}
{22025: [3031, 2561]}
{22026: [1939, 10263]}
{22027: [8555, 12783]}
{22028: [6741, 11877]}
{22029: [3131, 19934]}
{22030: [3053, 20940]}
{22031: [9308, 3901]}
{22032: [3629, 17568]}
{22033: [5227, 8267]}
{22034: [923, 19477]}
{22035: [12882, 7536]}
{22036: [11985, 19172]}
{22037: [5036, 1091]}
{22038: [18378, 20821]}
{22039: [17035, 15213]}
{22040: [4261, 3108]}
{22041: [23418, 5316]}
{22042: [5881, 18981]}
{22043: [6913, 17355]}
{22044: [11571, 22268]}
{22045: [20975, 3365]}
{22046: [2485, 10175]}
{22047: [3511, 768]}
{22048: [20309, 16069]}
{22049: [8852, 2958]}
{22050: [14937, 17120]}
{22051: [12209, 8440]}
{22052: [14001, 14104]}
{22053: [19802, 10088]}
{22054: [6347, 2896]}
{22055: [1924, 7807]}
{22056: [6914, 13908]}
{22057: [13014, 1986]}
{22058: [10200, 16431]}
{22059: [11638, 14044]}
{22060: [23166, 14209]}
{22061: [22483, 23480]}
{22062: [21362, 17903]}
{22063: [3236, 23960]}
{22064: [10271, 8178]}
{22065: [11522, 12344]}
{22066: [1624, 7300]}
{22067: [6172, 8479]}
{22068: [1866, 17215]}
{22069: [15183, 19616]}
{22070: [15854, 1900]}
{22071: [4903, 4965]}
{22072: [23811, 11404]}
{22073: [17981, 19299]}
{22074: [7434, 12889]}
{22075: [14008, 4667]}
{22076: [18364, 193]}
{22077: [14386, 6352]}
{22078: [9170, 22993]}
{22079: [6596, 7419]}
{22080: [5129, 12454]}
{22081: [4962, 4862]}
{22082: [13075, 14268]}
{22083: [11919, 12546]}
{22084: [20803, 8603]}
{22085: [21916, 13140]}
{22086: [530, 6837]}
{22087: [19308, 19592]}
{22088: [9091, 23428]}
{22089: [21658, 19925]}
{22090: [12099, 944]}
{22091: [23681, 13518]}
{22092: [5407, 5154]}
{22093: [19020, 17459]}
{22094: [13557, 23076]}
{22095: [16734, 13866]}
{22096: [22292, 10662]}
{22097: [14042, 23728]}
{22098: [14144, 1043]}
{22099: [10754, 20224]}
{22100: [8545, 5625]}
{22101: [14556, 3577]}
{22102: [17100, 21466]}
{22103: [9793, 8855]}
{22104: [16671, 11641]}
{22105: [13147, 20749]}
{22106: [9123, 6680]}
{22107: [18459, 21808]}
{22108: [21606, 23589]}
{22109: [23979, 6960]}
{22110: [11695, 23309]}
{22111: [2426, 23884]}
{22112: [7957, 4926]}
{22113: [5537, 13245]}
{22114: [19627, 16210]}
{22115: [20357, 19889]}
{22116: [9397, 6674]}
{22117: [23597, 12001]}
{22118: [4390, 15627]}
{22119: [16792, 11626]}
{22120: [11668, 20474]}
{22121: [13356, 9706]}
{22122: [15753, 6302]}
{22123: [11405, 3560]}
{22124: [9199, 17637]}
{22125: [8488, 16549]}
{22126: [11437, 14593]}
{22127: [14770, 3263]}
{22128: [22624, 23686]}
{22129: [10955, 186]}
{22130: [17355, 13248]}
{22131: [22232, 2697]}
{22132: [11124, 4173]}
{22133: [19643, 7705]}
{22134: [10281, 8988]}
{22135: [1194, 21304]}
{22136: [8112, 15235]}
{22137: [5462, 18088]}
{22138: [8429, 1546]}
{22139: [11322, 10010]}
{22140: [12760, 21088]}
{22141: [3453, 11051]}
{22142: [13540, 7904]}
{22143: [10694, 12837]}
{22144: [22556, 2539]}
{22145: [9536, 21469]}
{22146: [14030, 18377]}
{22147: [11606, 20037]}
{22148: [7151, 15350]}
{22149: [22075, 22998]}
{22150: [22665, 17369]}
{22151: [19907, 9649]}
{22152: [8073, 18962]}
{22153: [17033, 3694]}
{22154: [14456, 20771]}
{22155: [21284, 18077]}
{22156: [9473, 14158]}
{22157: [1296, 8762]}
{22158: [7604, 19943]}
{22159: [354, 13120]}
{22160: [15216, 10837]}
{22161: [23235, 5182]}
{22162: [4354, 22824]}
{22163: [8799, 1060]}
{22164: [20824, 23978]}
{22165: [13349, 22531]}
{22166: [4167, 18008]}
{22167: [18250, 15143]}
{22168: [23924, 2175]}
{22169: [16765, 15948]}
{22170: [9627, 12155]}
{22171: [4277, 23877]}
{22172: [16160, 4705]}
{22173: [2865, 8587]}
{22174: [21801, 18652]}
{22175: [22251, 13356]}
{22176: [23126, 14992]}
{22177: [23551, 11786]}
{22178: [8132, 10316]}
{22179: [16920, 16771]}
{22180: [19331, 20472]}
{22181: [20884, 22628]}
{22182: [17695, 11005]}
{22183: [21967, 5916]}
{22184: [21038, 4841]}
{22185: [2790, 6262]}
{22186: [5658, 4480]}
{22187: [15954, 8646]}
{22188: [6390, 11864]}
{22189: [22679, 3400]}
{22190: [10156, 2051]}
{22191: [7966, 3511]}
{22192: [4568, 12733]}
{22193: [5250, 17851]}
{22194: [6330, 20646]}
{22195: [2736, 14064]}
{22196: [11258, 9362]}
{22197: [21901, 5196]}
{22198: [11407, 18912]}
{22199: [3127, 2699]}
{22200: [19992, 632]}
{22201: [12314, 1116]}
{22202: [7734, 20102]}
{22203: [22484, 16235]}
{22204: [369, 18634]}
{22205: [5732, 12602]}
{22206: [17065, 23921]}
{22207: [7722, 766]}
{22208: [12268, 16587]}
{22209: [6796, 21075]}
{22210: [8391, 4754]}
{22211: [15906, 14844]}
{22212: [14315, 15306]}
{22213: [8705, 8989]}
{22214: [5526, 21827]}
{22215: [5513, 1702]}
{22216: [10505, 2070]}
{22217: [8947, 6903]}
{22218: [5142, 21033]}
{22219: [5577, 10696]}
{22220: [8766, 6904]}
{22221: [15323, 18421]}
{22222: [7794, 11457]}
{22223: [15249, 5945]}
{22224: [6097, 14579]}
{22225: [23869, 9099]}
{22226: [12833, 15998]}
{22227: [19419, 9666]}
{22228: [8184, 10994]}
{22229: [14579, 20730]}
{22230: [10022, 4554]}
{22231: [16580, 20929]}
{22232: [4054, 11650]}
{22233: [14687, 3433]}
{22234: [939, 13171]}
{22235: [8828, 14625]}
{22236: [3810, 16334]}
{22237: [16976, 5430]}
{22238: [3022, 829]}
{22239: [17655, 8280]}
{22240: [16035, 16361]}
{22241: [13418, 8353]}
{22242: [567, 18525]}
{22243: [20983, 4558]}
{22244: [21318, 19669]}
{22245: [18067, 3984]}
{22246: [20613, 6371]}
{22247: [13641, 17116]}
{22248: [22399, 1562]}
{22249: [5544, 1216]}
{22250: [14845, 1994]}
{22251: [13794, 13283]}
{22252: [4685, 18979]}
{22253: [16513, 81]}
{22254: [13406, 23270]}
{22255: [6999, 1193]}
{22256: [19825, 2182]}
{22257: [14927, 13691]}
{22258: [13490, 660]}
{22259: [15060, 16873]}
{22260: [20289, 10875]}
{22261: [2958, 5050]}
{22262: [18343, 18378]}
{22263: [14764, 3293]}
{22264: [1745, 9813]}
{22265: [17337, 5422]}
{22266: [16440, 8988]}
{22267: [4365, 11526]}
{22268: [23468, 17031]}
{22269: [23225, 6460]}
{22270: [12500, 14522]}
{22271: [16950, 15980]}
{22272: [19910, 16240]}
{22273: [21589, 21392]}
{22274: [9093, 10542]}
{22275: [22395, 11273]}
{22276: [20353, 17261]}
{22277: [10116, 19886]}
{22278: [3542, 17114]}
{22279: [2425, 4716]}
{22280: [16794, 23888]}
{22281: [7277, 22243]}
{22282: [20656, 21241]}
{22283: [18708, 20864]}
{22284: [20706, 23004]}
{22285: [18447, 2045]}
{22286: [16533, 8629]}
{22287: [18998, 1046]}
{22288: [14098, 20614]}
{22289: [21249, 3422]}
{22290: [5980, 18611]}
{22291: [977, 15554]}
{22292: [9632, 498]}
{22293: [11510, 1248]}
{22294: [23614, 14985]}
{22295: [21271, 3878]}
{22296: [8466, 15276]}
{22297: [21321, 459]}
{22298: [5804, 18771]}
{22299: [7700, 5134]}
{22300: [19161, 11021]}
{22301: [3659, 6351]}
{22302: [7164, 4765]}
{22303: [19170, 21473]}
{22304: [10052, 14212]}
{22305: [10454, 14113]}
{22306: [9251, 12857]}
{22307: [23651, 19415]}
{22308: [170, 9211]}
{22309: [11990, 10585]}
{22310: [6691, 8037]}
{22311: [1953, 21429]}
{22312: [9515, 3009]}
{22313: [19934, 18788]}
{22314: [18411, 21190]}
{22315: [6749, 9162]}
{22316: [22819, 7747]}
{22317: [1481, 14616]}
{22318: [10264, 12632]}
{22319: [22831, 13118]}
{22320: [16123, 1879]}
{22321: [11101, 10538]}
{22322: [21456, 23567]}
{22323: [20665, 7738]}
{22324: [5887, 6962]}
{22325: [22617, 16073]}
{22326: [7973, 20141]}
{22327: [3238, 2571]}
{22328: [938, 23475]}
{22329: [4841, 652]}
{22330: [2088, 14419]}
{22331: [14524, 8651]}
{22332: [4837, 3492]}
{22333: [3253, 23911]}
{22334: [22063, 22430]}
{22335: [13108, 1253]}
{22336: [7209, 23298]}
{22337: [2699, 12454]}
{22338: [16530, 18040]}
{22339: [17966, 14141]}
{22340: [22153, 20593]}
{22341: [8521, 8995]}
{22342: [11872, 4761]}
{22343: [6231, 12828]}
{22344: [5894, 6875]}
{22345: [7013, 19275]}
{22346: [18972, 18677]}
{22347: [21860, 3282]}
{22348: [7558, 3725]}
{22349: [4960, 22752]}
{22350: [10213, 14997]}
{22351: [7238, 1042]}
{22352: [16685, 19416]}
{22353: [5363, 18953]}
{22354: [12775, 22128]}
{22355: [21798, 15804]}
{22356: [22268, 23598]}
{22357: [8698, 19250]}
{22358: [7185, 634]}
{22359: [23749, 14848]}
{22360: [13235, 23587]}
{22361: [21060, 139]}
{22362: [13877, 1371]}
{22363: [13322, 18748]}
{22364: [5928, 20924]}
{22365: [279, 19499]}
{22366: [15011, 17591]}
{22367: [7428, 12920]}
{22368: [23755, 20824]}
{22369: [9698, 7976]}
{22370: [19886, 6329]}
{22371: [6734, 13503]}
{22372: [5949, 16917]}
{22373: [14489, 8471]}
{22374: [14922, 4929]}
{22375: [20732, 6297]}
{22376: [5833, 3795]}
{22377: [13079, 21831]}
{22378: [20267, 2049]}
{22379: [11882, 13875]}
{22380: [5401, 14435]}
{22381: [8141, 6542]}
{22382: [3519, 14595]}
{22383: [23847, 4957]}
{22384: [135, 13686]}
{22385: [7242, 11141]}
{22386: [11287, 16772]}
{22387: [8571, 13902]}
{22388: [21560, 1271]}
{22389: [2840, 16777]}
{22390: [3527, 16744]}
{22391: [18390, 3474]}
{22392: [5234, 22543]}
{22393: [5323, 17979]}
{22394: [11848, 512]}
{22395: [21126, 2275]}
{22396: [7866, 15966]}
{22397: [7389, 7770]}
{22398: [11635, 7424]}
{22399: [15764, 22793]}
{22400: [41, 1228]}
{22401: [20726, 9705]}
{22402: [4838, 5577]}
{22403: [6578, 246]}
{22404: [18682, 22363]}
{22405: [6426, 11053]}
{22406: [7395, 5365]}
{22407: [9572, 19160]}
{22408: [15958, 16458]}
{22409: [8163, 7313]}
{22410: [13661, 12343]}
{22411: [2155, 4321]}
{22412: [18834, 17558]}
{22413: [17638, 3883]}
{22414: [12691, 11841]}
{22415: [16384, 12013]}
{22416: [6289, 15211]}
{22417: [18155, 22535]}
{22418: [5883, 8932]}
{22419: [9775, 16734]}
{22420: [16164, 5666]}
{22421: [23612, 19835]}
{22422: [18493, 2133]}
{22423: [13006, 5801]}
{22424: [17543, 8151]}
{22425: [17259, 17834]}
{22426: [5436, 12648]}
{22427: [10507, 6883]}
{22428: [19623, 21730]}
{22429: [15279, 8359]}
{22430: [21638, 22588]}
{22431: [896, 20154]}
{22432: [6342, 16992]}
{22433: [611, 1357]}
{22434: [2632, 15258]}
{22435: [795, 7153]}
{22436: [15270, 685]}
{22437: [19230, 23934]}
{22438: [8263, 9779]}
{22439: [5067, 17971]}
{22440: [22795, 17216]}
{22441: [2610, 10248]}
{22442: [12210, 1885]}
{22443: [15985, 18291]}
{22444: [1618, 10545]}
{22445: [2236, 17663]}
{22446: [16461, 11795]}
{22447: [5895, 3617]}
{22448: [658, 22047]}
{22449: [333, 11184]}
{22450: [3296, 8930]}
{22451: [18331, 1118]}
{22452: [4218, 9475]}
{22453: [15710, 19976]}
{22454: [22616, 1681]}
{22455: [11902, 6014]}
{22456: [21982, 1379]}
{22457: [7757, 4211]}
{22458: [19853, 5044]}
{22459: [15061, 14271]}
{22460: [1672, 1450]}
{22461: [19267, 23775]}
{22462: [16172, 10629]}
{22463: [21262, 1909]}
{22464: [519, 1975]}
{22465: [20578, 14459]}
{22466: [10824, 4623]}
{22467: [10790, 23367]}
{22468: [11569, 10338]}
{22469: [17011, 17868]}
{22470: [21270, 23951]}
{22471: [2672, 6727]}
{22472: [5435, 16708]}
{22473: [12585, 4826]}
{22474: [2745, 1532]}
{22475: [7410, 5279]}
{22476: [18173, 23363]}
{22477: [20731, 22827]}
{22478: [7761, 16060]}
{22479: [11443, 1211]}
{22480: [18790, 10433]}
{22481: [6767, 2058]}
{22482: [11627, 15327]}
{22483: [580, 23075]}
{22484: [4901, 14726]}
{22485: [5427, 784]}
{22486: [15847, 3277]}
{22487: [43, 3488]}
{22488: [23153, 3261]}
{22489: [6303, 22913]}
{22490: [13680, 3783]}
{22491: [8164, 18344]}
{22492: [6359, 17883]}
{22493: [21165, 17619]}
{22494: [10279, 23923]}
{22495: [8596, 23552]}
{22496: [17961, 584]}
{22497: [11936, 15701]}
{22498: [20702, 19258]}
{22499: [13245, 21818]}
{22500: [17446, 22255]}
{22501: [3775, 3863]}
{22502: [11459, 6698]}
{22503: [3802, 13959]}
{22504: [10250, 15343]}
{22505: [5266, 6227]}
{22506: [14741, 18982]}
{22507: [2744, 1057]}
{22508: [5598, 5636]}
{22509: [1189, 17820]}
{22510: [22887, 9503]}
{22511: [13466, 12371]}
{22512: [5151, 83]}
{22513: [2682, 20470]}
{22514: [7225, 7945]}
{22515: [14578, 6281]}
{22516: [5605, 3602]}
{22517: [9417, 20268]}
{22518: [20489, 15211]}
{22519: [747, 17812]}
{22520: [2197, 20324]}
{22521: [2625, 6157]}
{22522: [13357, 13854]}
{22523: [22182, 17181]}
{22524: [6163, 21483]}
{22525: [9040, 11114]}
{22526: [9163, 9971]}
{22527: [17810, 19196]}
{22528: [8532, 21730]}
{22529: [6748, 10250]}
{22530: [23560, 10662]}
{22531: [15929, 2624]}
{22532: [2193, 23724]}
{22533: [5822, 17353]}
{22534: [16693, 9124]}
{22535: [7828, 5259]}
{22536: [19951, 23043]}
{22537: [16010, 14800]}
{22538: [7205, 14129]}
{22539: [21093, 17242]}
{22540: [23411, 22691]}
{22541: [20529, 9908]}
{22542: [17138, 23969]}
{22543: [11709, 12513]}
{22544: [20134, 22442]}
{22545: [9363, 12897]}
{22546: [6047, 19997]}
{22547: [21330, 11030]}
{22548: [3988, 18025]}
{22549: [17385, 12148]}
{22550: [15981, 18776]}
{22551: [2429, 13837]}
{22552: [10886, 12297]}
{22553: [10155, 4652]}
{22554: [7706, 21799]}
{22555: [16546, 23666]}
{22556: [4628, 5253]}
{22557: [13575, 4975]}
{22558: [4709, 11134]}
{22559: [13126, 7611]}
{22560: [8387, 5925]}
{22561: [2136, 21001]}
{22562: [13212, 6845]}
{22563: [4063, 8255]}
{22564: [745, 8964]}
{22565: [1403, 7338]}
{22566: [10577, 14160]}
{22567: [19578, 875]}
{22568: [19002, 3683]}
{22569: [17969, 22174]}
{22570: [1969, 1791]}
{22571: [23889, 20183]}
{22572: [23920, 17341]}
{22573: [4147, 19908]}
{22574: [23530, 2005]}
{22575: [2325, 7390]}
{22576: [2576, 8698]}
{22577: [8465, 6509]}
{22578: [11466, 63]}
{22579: [16127, 6929]}
{22580: [17188, 5853]}
{22581: [22973, 19799]}
{22582: [18634, 1854]}
{22583: [5555, 13785]}
{22584: [14277, 18425]}
{22585: [22438, 3356]}
{22586: [11419, 11383]}
{22587: [21095, 6955]}
{22588: [5611, 16824]}
{22589: [16359, 23137]}
{22590: [19490, 11251]}
{22591: [17790, 20511]}
{22592: [19750, 18639]}
{22593: [19154, 17754]}
{22594: [12566, 19836]}
{22595: [1981, 92]}
{22596: [16472, 23362]}
{22597: [15436, 7570]}
{22598: [499, 2565]}
{22599: [4376, 260]}
{22600: [22602, 2521]}
{22601: [44, 7405]}
{22602: [14977, 2483]}
{22603: [17583, 16129]}
